date,all_eligible,oversold_all,top10_oversold,held_conflicts,pending_conflicts,available_slots,queueable_candidates,queued,executed_next,executed_ever,year,taxonomy,ranking_actionable
2024-08-12,4903,101,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-08-13,4903,38,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-08-14,4903,75,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-08-15,4904,31,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-08-16,4904,116,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-08-19,4904,157,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-08-20,4905,590,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-08-21,4905,500,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-08-22,4904,1156,2,0,0,0,2,0,0,0,2024,FULL_BLOCK,False
2024-08-23,4904,1018,1,0,0,0,1,0,0,0,2024,FULL_BLOCK,False
2024-08-26,4904,191,1,0,0,0,1,0,0,0,2024,FULL_BLOCK,False
2024-08-27,4903,444,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-08-28,4902,220,3,0,0,0,3,0,0,0,2024,FULL_BLOCK,False
2024-08-29,4903,126,1,0,0,0,1,0,0,0,2024,FULL_BLOCK,False
2024-08-30,4903,56,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-09-02,4902,167,1,0,0,0,1,0,0,0,2024,FULL_BLOCK,False
2024-09-03,4900,102,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-09-04,4901,128,1,1,0,0,0,0,0,0,2024,HELD_CONFLICT_ONLY,False
2024-09-05,4901,54,1,0,0,0,1,0,0,0,2024,FULL_BLOCK,False
2024-09-06,4901,155,1,0,0,0,1,0,0,0,2024,FULL_BLOCK,False
2024-09-09,4899,200,3,1,0,0,2,0,0,0,2024,FULL_BLOCK,False
2024-09-10,4900,115,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-09-11,4902,163,1,0,0,0,1,0,0,0,2024,FULL_BLOCK,False
2024-09-12,4903,133,1,0,0,0,1,0,0,0,2024,FULL_BLOCK,False
2024-09-13,4903,492,2,0,0,0,2,0,0,0,2024,FULL_BLOCK,False
2024-09-18,4900,832,2,0,0,0,2,0,0,0,2024,FULL_BLOCK,False
2024-09-19,4902,48,2,0,0,0,2,0,0,0,2024,FULL_BLOCK,False
2024-09-20,4903,111,2,0,0,1,2,1,1,1,2024,SOFT_CONTENTION,True
2024-09-23,4904,108,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-09-24,4905,6,0,0,0,1,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-09-25,4907,3,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-09-26,4906,1,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-09-27,4907,0,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-09-30,4903,0,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-10-08,4902,0,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-10-09,4902,2,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-10-10,4904,0,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-10-11,4904,1,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-10-14,4905,0,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-10-15,4906,0,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-10-16,4907,0,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-10-17,4909,0,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-10-18,4908,0,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-10-21,4908,0,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-10-22,4908,0,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-10-23,4906,1,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-10-24,4906,0,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-10-25,4905,0,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-10-28,4902,0,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-10-29,4903,2,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-10-30,4901,8,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-10-31,4902,20,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-11-01,4901,41,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-11-04,4902,5,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-11-05,4905,3,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-11-06,4906,5,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-11-07,4905,1,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-11-08,4906,3,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-11-11,4905,13,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-11-12,4904,15,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-11-13,4903,3,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-11-14,4904,21,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-11-15,4907,109,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-11-18,4905,357,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-11-19,4908,19,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-11-20,4910,3,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-11-21,4909,3,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-11-22,4911,267,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-11-25,4910,95,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-11-26,4911,60,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-11-27,4911,6,1,0,0,2,1,1,1,1,2024,NO_CONTENTION,False
2024-11-28,4909,13,1,1,0,1,0,0,0,0,2024,HELD_CONFLICT_ONLY,False
2024-11-29,4914,4,0,0,0,1,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-12-02,4912,0,0,0,0,1,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-12-03,4912,0,0,0,0,1,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-12-04,4911,4,0,0,0,1,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-12-05,4915,4,0,0,0,1,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-12-06,4914,1,0,0,0,1,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-12-09,4912,1,0,0,0,1,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-12-10,4913,3,0,0,0,1,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-12-11,4913,3,0,0,0,1,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-12-12,4912,4,0,0,0,1,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-12-13,4913,32,0,0,0,1,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-12-16,4916,116,0,0,0,1,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-12-17,4914,485,0,0,0,1,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-12-18,4914,230,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-12-19,4914,153,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-12-20,4916,88,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-12-23,4914,1082,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-12-24,4913,449,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-12-25,4913,1048,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-12-26,4915,165,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-12-27,4914,32,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-12-30,4911,65,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-12-31,4913,489,1,0,0,2,1,1,0,0,2024,NO_CONTENTION,False
