factor_id,factor_name,factor_family,formula,canonical_expression,description,economic_hypothesis,universe,input_fields,lookback,operators,PIT_status,max_source_lag,missing_policy,winsorization,normalization,expression_hash,complexity_depth,complexity_inputs,complexity_interactions,created_date,created_by,experiment_id,discovery_period,validation_period,test_period,status,notes
AFS_000231,SYMBOLIC_RANDOM_231,VOLATILITY,abs(BB_width),abs(BB_width),Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,BB_width|abs,nan,,PIT_OK,,,,,895ce756c17eb5fa,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000232,SYMBOLIC_RANDOM_232,CROSS_SECTIONAL,cs_rank(turnover_rank),cs_rank(turnover_rank),Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,cs_rank|turnover_rank,nan,,PIT_OK,,,,,dc661ef84d81d8a8,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000233,SYMBOLIC_RANDOM_233,INTERACTION,"interaction(csi1000_ret_5,csi300_ret_20)","interaction(csi1000_ret_5,csi300_ret_20)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,csi1000_ret_5|csi300_ret_20|interaction,nan,,PIT_OK,,,,,9e4f4c7d9ebd7006,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000234,SYMBOLIC_RANDOM_234,INTERACTION,"ratio(drawdown_20,csi500_ret_5)","ratio(drawdown_20,csi500_ret_5)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,csi500_ret_5|drawdown_20|ratio,nan,,PIT_OK,,,,,fed3a5f966d26b2c,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000235,SYMBOLIC_RANDOM_235,PRICE_REVERSAL,"max(csi1000_ret_1,csi1000_ret_5)","max(csi1000_ret_1,csi1000_ret_5)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,csi1000_ret_1|csi1000_ret_5|max,nan,,PIT_OK,,,,,00a6c13f297a42fb,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000236,SYMBOLIC_RANDOM_236,INTERACTION,cs_zscore(daily_bb_up_ratio),cs_zscore(daily_bb_up_ratio),Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,cs_zscore|daily_bb_up_ratio,nan,,PIT_OK,,,,,f2dc5fc3251718e9,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000237,SYMBOLIC_RANDOM_237,CROSS_SECTIONAL,cs_zscore(csi500_ret_1),cs_zscore(csi500_ret_1),Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,cs_zscore|csi500_ret_1,nan,,PIT_OK,,,,,fb6d7857903efbee,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000238,SYMBOLIC_RANDOM_238,VOLATILITY,abs(realized_vol_20),abs(realized_vol_20),Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,abs|realized_vol_20,nan,,PIT_OK,,,,,ce24dbccca225268,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000239,SYMBOLIC_RANDOM_239,CROSS_SECTIONAL,cs_zscore(realized_vol_20),cs_zscore(realized_vol_20),Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,cs_zscore|realized_vol_20,nan,,PIT_OK,,,,,9c199edda9c03b6a,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000240,SYMBOLIC_RANDOM_240,PRICE_REVERSAL,sign(daily_bb_signal_count),sign(daily_bb_signal_count),Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,daily_bb_signal_count|sign,nan,,PIT_OK,,,,,c7a4f6baa71ff210,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000241,SYMBOLIC_RANDOM_241,CROSS_SECTIONAL,cs_rank(BB_width),cs_rank(BB_width),Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,BB_width|cs_rank,nan,,PIT_OK,,,,,2bb1760d87cc5428,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000242,SYMBOLIC_RANDOM_242,PRICE_REVERSAL,"max(ret_1d,drawdown_20)","max(drawdown_20,ret_1d)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,drawdown_20|max|ret_1d,nan,,PIT_OK,,,,,8201af4a7ae619e8,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000243,SYMBOLIC_RANDOM_243,CROSS_SECTIONAL,cs_zscore(csi300_ret_5),cs_zscore(csi300_ret_5),Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,cs_zscore|csi300_ret_5,nan,,PIT_OK,,,,,36169e64afac4260,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000244,SYMBOLIC_RANDOM_244,GAP,abs(gap_pct),abs(gap_pct),Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,abs|gap_pct,nan,,PIT_OK,,,,,267826ac49e08d0b,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000245,SYMBOLIC_RANDOM_245,INTERACTION,cs_rank(amount_ratio_5_20),cs_rank(amount_ratio_5_20),Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,amount_ratio_5_20|cs_rank,nan,,PIT_OK,,,,,e52d7dc087c758f7,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000246,SYMBOLIC_RANDOM_246,INTERACTION,"ratio(amount_ratio_5_20,ret_10d)","ratio(amount_ratio_5_20,ret_10d)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,amount_ratio_5_20|ratio|ret_10d,nan,,PIT_OK,,,,,da853101e8c086e7,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000247,SYMBOLIC_RANDOM_247,BB_CONDITIONAL,"min(volume_ratio_5_20,bb_z)","min(bb_z,volume_ratio_5_20)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,bb_z|min|volume_ratio_5_20,nan,,PIT_OK,,,,,678808b6c0a7cacd,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000248,SYMBOLIC_RANDOM_248,CROSS_SECTIONAL,cs_rank(drawdown_60),cs_rank(drawdown_60),Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,cs_rank|drawdown_60,nan,,PIT_OK,,,,,b80cce104c384d6b,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000249,SYMBOLIC_RANDOM_249,PRICE_REVERSAL,sign(ret_3d),sign(ret_3d),Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,ret_3d|sign,nan,,PIT_OK,,,,,889e5bed7f6fbaa8,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000250,SYMBOLIC_RANDOM_250,INTERACTION,"interaction(amount_ratio_5_20,ret_10d)","interaction(amount_ratio_5_20,ret_10d)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,amount_ratio_5_20|interaction|ret_10d,nan,,PIT_OK,,,,,48df9cb0bfe959df,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000251,SYMBOLIC_RANDOM_251,INTERACTION,"interaction(realized_vol_20,ret_20d)","interaction(realized_vol_20,ret_20d)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,interaction|realized_vol_20|ret_20d,nan,,PIT_OK,,,,,7c63fd6390869c70,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000252,SYMBOLIC_RANDOM_252,CROSS_SECTIONAL,"min(turnover_rank,bb_width)","min(bb_width,turnover_rank)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,bb_width|min|turnover_rank,nan,,PIT_OK,,,,,3226c6e19953de85,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000253,SYMBOLIC_RANDOM_253,PRICE_REVERSAL,sign(signal_count_last_20d),sign(signal_count_last_20d),Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,sign|signal_count_last_20d,nan,,PIT_OK,,,,,aae3cf561eb219c1,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000254,SYMBOLIC_RANDOM_254,INTERACTION,"diff(csi1000_ret_5,ret_60d)","diff(csi1000_ret_5,ret_60d)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,csi1000_ret_5|diff|ret_60d,nan,,PIT_OK,,,,,d2109573420594d3,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000255,SYMBOLIC_RANDOM_255,INTERACTION,"min(daily_bb_up_ratio,amount_ratio_5_20)","min(amount_ratio_5_20,daily_bb_up_ratio)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,amount_ratio_5_20|daily_bb_up_ratio|min,nan,,PIT_OK,,,,,c8eb999bf4cc14f9,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000256,SYMBOLIC_RANDOM_256,INTERACTION,"diff(daily_bb_signal_count,BB_width)","diff(daily_bb_signal_count,BB_width)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,BB_width|daily_bb_signal_count|diff,nan,,PIT_OK,,,,,2f19b20addf7f9ed,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000257,SYMBOLIC_RANDOM_257,CROSS_SECTIONAL,cs_zscore(turnover_rank),cs_zscore(turnover_rank),Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,cs_zscore|turnover_rank,nan,,PIT_OK,,,,,c9000e33dd272ba5,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000258,SYMBOLIC_RANDOM_258,PRICE_REVERSAL,sign(csi1000_ret_20),sign(csi1000_ret_20),Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,csi1000_ret_20|sign,nan,,PIT_OK,,,,,5ffe42258e5838d0,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000259,SYMBOLIC_RANDOM_259,VOLATILITY,sign(bb_width),sign(bb_width),Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,bb_width|sign,nan,,PIT_OK,,,,,c4fb060925b35c59,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000260,SYMBOLIC_RANDOM_260,PRICE_REVERSAL,"max(bb_width,drawdown_20)","max(bb_width,drawdown_20)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,bb_width|drawdown_20|max,nan,,PIT_OK,,,,,9ad970afa0cabdb0,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000261,SYMBOLIC_RANDOM_261,INTERACTION,"diff(daily_range_pct,volume_ratio_5_20)","diff(daily_range_pct,volume_ratio_5_20)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,daily_range_pct|diff|volume_ratio_5_20,nan,,PIT_OK,,,,,cd2112c666fb6049,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000262,SYMBOLIC_RANDOM_262,PRICE_REVERSAL,abs(csi300_ret_1),abs(csi300_ret_1),Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,abs|csi300_ret_1,nan,,PIT_OK,,,,,ab7f106a5d1d6429,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000263,SYMBOLIC_RANDOM_263,INTERACTION,"min(days_since_first_signal,market_down_ratio)","min(days_since_first_signal,market_down_ratio)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,days_since_first_signal|market_down_ratio|min,nan,,PIT_OK,,,,,4b15fa6669bd0bc1,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000264,SYMBOLIC_RANDOM_264,INTERACTION,"interaction(ret_20d,turnover_rank)","interaction(ret_20d,turnover_rank)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,interaction|ret_20d|turnover_rank,nan,,PIT_OK,,,,,5a4f8a0cd60f1131,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000265,SYMBOLIC_RANDOM_265,LIQUIDITY,sign(log_amount),sign(log_amount),Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,log_amount|sign,nan,,PIT_OK,,,,,d6d57743f5bdec4b,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000266,SYMBOLIC_RANDOM_266,PRICE_REVERSAL,"min(csi1000_ret_5,daily_range_pct)","min(csi1000_ret_5,daily_range_pct)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,csi1000_ret_5|daily_range_pct|min,nan,,PIT_OK,,,,,8108de8645330bff,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000267,SYMBOLIC_RANDOM_267,INTERACTION,"ratio(ret_10d,BB_width)","ratio(ret_10d,BB_width)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,BB_width|ratio|ret_10d,nan,,PIT_OK,,,,,04866032a498484d,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000268,SYMBOLIC_RANDOM_268,CROSS_SECTIONAL,cs_zscore(drawdown_20),cs_zscore(drawdown_20),Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,cs_zscore|drawdown_20,nan,,PIT_OK,,,,,4e240fce59a247d7,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000269,SYMBOLIC_RANDOM_269,CROSS_SECTIONAL,sign(turnover_rank),sign(turnover_rank),Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,sign|turnover_rank,nan,,PIT_OK,,,,,a4344e726e869364,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000270,SYMBOLIC_RANDOM_270,CROSS_SECTIONAL,cs_zscore(BB_width),cs_zscore(BB_width),Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,BB_width|cs_zscore,nan,,PIT_OK,,,,,0b8e583684a2d349,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000271,SYMBOLIC_LLM_271,BB_CONDITIONAL,"ratio(bb_z, cs_zscore(atr14_pct))","ratio(bb_z,(cs_zscore,atr14_pct))",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,atr14_pct|bb_z|cs_zscore|ratio,nan,,PIT_OK,,,,,1f78752960cdbc8d,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000272,SYMBOLIC_LLM_272,BB_CONDITIONAL,"interaction(distance_to_lower_band, market_down_ratio)","interaction(distance_to_lower_band,market_down_ratio)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,distance_to_lower_band|interaction|market_down_ratio,nan,,PIT_OK,,,,,a89154f87bb7f382,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000273,SYMBOLIC_LLM_273,INTERACTION,"diff(csi1000_ret_20, csi300_ret_20)","diff(csi1000_ret_20,csi300_ret_20)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,csi1000_ret_20|csi300_ret_20|diff,nan,,PIT_OK,,,,,fbc33a9988ddc7a5,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000274,SYMBOLIC_LLM_274,INTERACTION,"ratio(ret_3d, daily_range_pct)","ratio(ret_3d,daily_range_pct)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,daily_range_pct|ratio|ret_3d,nan,,PIT_OK,,,,,8752aaf553dacaee,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000275,SYMBOLIC_LLM_275,INTERACTION,"interaction(turnover_rank, amount_ratio_5_20)","interaction(amount_ratio_5_20,turnover_rank)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,amount_ratio_5_20|interaction|turnover_rank,nan,,PIT_OK,,,,,5ea6b211e67ecd2e,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000276,SYMBOLIC_LLM_276,BB_CONDITIONAL,"interaction(bb_z, csi500_ret_20)","interaction(bb_z,csi500_ret_20)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,bb_z|csi500_ret_20|interaction,nan,,PIT_OK,,,,,60d06edb38d787f2,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000277,SYMBOLIC_LLM_277,INTERACTION,"ratio(drawdown_60, realized_vol_20)","ratio(drawdown_60,realized_vol_20)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,drawdown_60|ratio|realized_vol_20,nan,,PIT_OK,,,,,4e8fd74142939512,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000278,SYMBOLIC_LLM_278,INTERACTION,"interaction(ret_10d, csi1000_ret_5)","interaction(csi1000_ret_5,ret_10d)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,csi1000_ret_5|interaction|ret_10d,nan,,PIT_OK,,,,,2e0b5c623105a41b,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000279,SYMBOLIC_LLM_279,INTERACTION,"diff(amount_ratio_5_20, volume_ratio_5_20)","diff(amount_ratio_5_20,volume_ratio_5_20)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,amount_ratio_5_20|diff|volume_ratio_5_20,nan,,PIT_OK,,,,,639362baa4592c15,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000280,SYMBOLIC_LLM_280,INTERACTION,"ratio(daily_bb_up_ratio, daily_bb_down_ratio)","ratio(daily_bb_up_ratio,daily_bb_down_ratio)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,daily_bb_down_ratio|daily_bb_up_ratio|ratio,nan,,PIT_OK,,,,,d45978b7be6af504,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000281,SYMBOLIC_LLM_281,INTERACTION,"interaction(distance_52w_high, drawdown_60)","interaction(distance_52w_high,drawdown_60)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,distance_52w_high|drawdown_60|interaction,nan,,PIT_OK,,,,,a8eac0de41ef5c3b,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000282,SYMBOLIC_LLM_282,INTERACTION,"diff(gap_pct, cs_zscore(gap_pct))","diff(gap_pct,(cs_zscore,gap_pct))",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,cs_zscore|diff|gap_pct,nan,,PIT_OK,,,,,5ab2954ece057057,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000283,SYMBOLIC_LLM_283,INTERACTION,"ratio(ret_20d, distance_ma60)","ratio(ret_20d,distance_ma60)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,distance_ma60|ratio|ret_20d,nan,,PIT_OK,,,,,43050fb685d8b9c8,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000284,SYMBOLIC_LLM_284,INTERACTION,"interaction(daily_bb_signal_count, market_down_ratio)","interaction(daily_bb_signal_count,market_down_ratio)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,daily_bb_signal_count|interaction|market_down_ratio,nan,,PIT_OK,,,,,81354704db2289ce,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000285,SYMBOLIC_LLM_285,INTERACTION,"diff(ret_60d, csi500_ret_20)","diff(ret_60d,csi500_ret_20)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,csi500_ret_20|diff|ret_60d,nan,,PIT_OK,,,,,b4ba0fc74ac5b75b,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000286,SYMBOLIC_LLM_286,INTERACTION,"ratio(signal_count_last_20d, days_since_first_signal)","ratio(signal_count_last_20d,days_since_first_signal)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,days_since_first_signal|ratio|signal_count_last_20d,nan,,PIT_OK,,,,,dd8e0651036bfad8,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000287,SYMBOLIC_LLM_287,INTERACTION,"interaction(bb_width, atr14_pct)","interaction(atr14_pct,bb_width)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,atr14_pct|bb_width|interaction,nan,,PIT_OK,,,,,979be422a4e07a1c,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000288,SYMBOLIC_LLM_288,BB_CONDITIONAL,"diff(log_amount, cs_zscore(bb_z))","diff(log_amount,(cs_zscore,bb_z))",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,bb_z|cs_zscore|diff|log_amount,nan,,PIT_OK,,,,,a033a60b84937236,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000289,SYMBOLIC_LLM_289,INTERACTION,"ratio(distance_ma5, realized_vol_10)","ratio(distance_ma5,realized_vol_10)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,distance_ma5|ratio|realized_vol_10,nan,,PIT_OK,,,,,1baef0292fbecfb9,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000290,SYMBOLIC_LLM_290,INTERACTION,"interaction(ret_1d, ret_20d)","interaction(ret_1d,ret_20d)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,interaction|ret_1d|ret_20d,nan,,PIT_OK,,,,,35ed56f2bcca4c25,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000291,SYMBOLIC_LLM_291,INTERACTION,"diff(csi500_ret_1, csi300_ret_1)","diff(csi500_ret_1,csi300_ret_1)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,csi300_ret_1|csi500_ret_1|diff,nan,,PIT_OK,,,,,d27f18c5a42632b0,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000292,SYMBOLIC_LLM_292,INTERACTION,"ratio(market_up_ratio, atr14_pct)","ratio(market_up_ratio,atr14_pct)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,atr14_pct|market_up_ratio|ratio,nan,,PIT_OK,,,,,ea68db19b8057955,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000293,SYMBOLIC_LLM_293,INTERACTION,"interaction(drawdown_20, daily_bb_down_ratio)","interaction(daily_bb_down_ratio,drawdown_20)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,daily_bb_down_ratio|drawdown_20|interaction,nan,,PIT_OK,,,,,539d2bbd2f8c7524,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000294,SYMBOLIC_LLM_294,INTERACTION,"diff(realized_vol_20, realized_vol_10)","diff(realized_vol_20,realized_vol_10)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,diff|realized_vol_10|realized_vol_20,nan,,PIT_OK,,,,,846badfae66b81d7,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000295,SYMBOLIC_LLM_295,INTERACTION,"ratio(days_since_first_signal, signal_count_last_20d)","ratio(days_since_first_signal,signal_count_last_20d)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,days_since_first_signal|ratio|signal_count_last_20d,nan,,PIT_OK,,,,,5373b21b0c76a48b,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000296,SYMBOLIC_LLM_296,INTERACTION,"interaction(csi1000_ret_5, bb_width)","interaction(bb_width,csi1000_ret_5)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,bb_width|csi1000_ret_5|interaction,nan,,PIT_OK,,,,,fdf3a0a35be0ed5d,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000297,SYMBOLIC_LLM_297,INTERACTION,"diff(ret_5d, ret_1d)","diff(ret_5d,ret_1d)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,diff|ret_1d|ret_5d,nan,,PIT_OK,,,,,dbcc82572d96e5ca,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000298,SYMBOLIC_LLM_298,INTERACTION,"ratio(turnover_rank, bb_width)","ratio(turnover_rank,bb_width)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,bb_width|ratio|turnover_rank,nan,,PIT_OK,,,,,22677e6d826e0f84,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000299,SYMBOLIC_LLM_299,INTERACTION,"interaction(gap_pct, daily_bb_signal_count)","interaction(daily_bb_signal_count,gap_pct)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,daily_bb_signal_count|gap_pct|interaction,nan,,PIT_OK,,,,,a209b2305fa168af,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
