episode_id,ts_code,stock_name,signal_date,entry_date,exit_date,exit_type,levels_used,hold_days,total_cost,pnl,simple_return_pct
14707,300492.SZ,山鼎设计,2021-07-27,2021-07-28,2021-08-16,TAKE_PROFIT_DYN,2,13,394117.06480146,219506.78073492,55.695832619046456
50409,301025.SZ,读客文化,2023-12-26,2023-12-27,2024-03-20,TAKE_PROFIT_DYN,5,53,998622.94047516,219363.55274592,21.966604596680256
50100,605168.SH,三人行,2023-12-22,2023-12-25,2024-03-11,TAKE_PROFIT_DYN,5,48,982867.1090238,219326.21713332017,22.31494116749503
50266,603258.SH,电魂网络,2023-12-25,2023-12-26,2024-03-19,TAKE_PROFIT_DYN,5,53,997210.1622483,218892.6506586603,21.950503408945128
52827,301012.SZ,扬电科技,2024-01-31,2024-02-01,2024-03-13,TAKE_PROFIT_DYN,2,23,399522.8689451999,218842.3610406001,54.77592850150897
49677,301085.SZ,亚康股份,2023-12-19,2023-12-20,2024-03-20,TAKE_PROFIT_DYN,5,58,991891.4677471798,218802.8767221002,22.0591550423408
50869,688631.SH,莱斯信息,2024-01-08,2024-01-09,2024-03-06,TAKE_PROFIT_DYN,5,35,994568.83768242,218688.9890585402,21.98832104654889
21869,002517.SZ,恺英网络,2022-01-27,2022-01-28,2022-06-01,TAKE_PROFIT_DYN,5,78,998546.8446953996,218587.74096600013,21.89058451560967
49994,300133.SZ,华策影视,2023-12-22,2023-12-25,2024-03-19,TAKE_PROFIT_DYN,5,54,998341.5863421,218434.0408371,21.879689659872543
49865,603118.SH,共进股份,2023-12-20,2023-12-21,2024-03-04,TAKE_PROFIT_DYN,4,45,798748.3635931798,218269.30510242004,27.32641656009569
31947,601601.SH,中国太保,2022-10-24,2022-10-25,2022-12-05,TAKE_PROFIT_DYN,3,29,596957.37457356,216775.45355094003,36.31338899294022
51532,600579.SH,克劳斯,2024-01-18,2024-01-19,2024-02-23,TAKE_PROFIT_DYN,4,19,798861.5060025599,216596.91062592005,27.113199096268133
50659,600775.SH,南京熊猫,2024-01-05,2024-01-08,2024-03-18,TAKE_PROFIT_DYN,4,44,797350.60427022,216305.98778645997,27.128089779832216
22899,603928.SH,兴业股份,2022-03-08,2022-03-09,2022-06-13,TAKE_PROFIT_DYN,5,62,996806.65436352,215844.0820754401,21.653555494496636
51947,002668.SZ,奥马电器,2024-01-22,2024-01-23,2024-03-05,TAKE_PROFIT_DYN,4,24,798404.9313239999,215368.45490160017,26.974840266135793
7282,000582.SZ,北部湾港,2020-12-08,2020-12-09,2021-03-08,TAKE_PROFIT_DYN,5,57,998376.6304511998,215363.63944368015,21.5713822694698
52143,300985.SZ,致远新能,2024-01-22,2024-01-23,2024-03-21,TAKE_PROFIT_DYN,4,36,795306.0308193,214694.0053335,26.995143631983876
50530,688596.SH,正帆科技,2023-12-26,2023-12-27,2024-03-25,TAKE_PROFIT_DYN,5,56,995405.8912597796,214288.2159679802,21.527722293945672
1307,603256.SH,宏和科技,2020-03-16,2020-03-17,2020-05-11,TAKE_PROFIT_DYN,4,35,797518.8159939,214047.14690466016,26.839134401851823
29352,000819.SZ,岳阳兴长,2022-08-31,2022-09-01,2023-01-06,TAKE_PROFIT_DYN,5,84,997695.7734744,213753.68248751992,21.424735693039864
50818,603277.SH,银都股份,2024-01-08,2024-01-09,2024-04-16,TAKE_PROFIT_DYN,4,62,796369.3692154199,213554.80063962017,26.816049046438533
51757,603869.SH,新智认知,2024-01-19,2024-01-22,2024-03-21,TAKE_PROFIT_DYN,5,37,997455.471012,213547.3298521199,21.409209338985203
52286,600715.SH,文投控股,2024-01-22,2024-01-23,2024-03-06,TAKE_PROFIT_DYN,2,25,399893.33524139994,213417.8017765201,53.36868183804266
50642,300503.SZ,昊志机电,2024-01-05,2024-01-08,2024-02-26,TAKE_PROFIT_DYN,4,29,798760.3787162999,213276.06858690013,26.700882300854655
52631,300169.SZ,天晟新材,2024-01-29,2024-01-30,2024-03-21,TAKE_PROFIT_DYN,4,31,799000.6811787,213189.49520154015,26.682016702043263
48284,300479.SZ,神思电子,2023-12-05,2023-12-06,2024-03-15,TAKE_PROFIT_DYN,4,65,795840.7037981398,212741.83047546016,26.73171018523587
48146,000913.SZ,钱江摩托,2023-12-05,2023-12-06,2024-03-11,TAKE_PROFIT_DYN,5,61,997276.24542546,212417.86180229997,21.29980161230832
51909,002487.SZ,大金重工,2024-01-22,2024-01-23,2024-03-12,TAKE_PROFIT_DYN,4,29,797026.19594598,212242.12972973997,26.629253945390406
49323,300203.SZ,聚光科技,2023-12-13,2023-12-14,2024-03-13,TAKE_PROFIT_DYN,4,57,797903.2999337398,211970.95788330023,26.565995892096566
51658,002943.SZ,宇晶股份,2024-01-19,2024-01-22,2024-03-04,TAKE_PROFIT_DYN,4,24,796191.1448891399,211616.7545547001,26.57863704125537
51770,688501.SH,青达环保,2024-01-19,2024-01-22,2024-04-30,TAKE_PROFIT_DYN,4,63,797264.49588786,211317.04014498007,26.505261583190215
60663,600161.SH,天坛生物,2024-08-28,2024-08-29,2024-10-08,TAKE_PROFIT_DYN,4,21,797283.5198327998,211099.36628880023,26.47732720388732
48077,300762.SZ,上海瀚讯,2023-12-04,2023-12-05,2024-03-15,TAKE_PROFIT_DYN,5,66,997145.0803314,210847.02640055993,21.14507011662587
50916,300184.SZ,力源信息,2024-01-10,2024-01-11,2024-03-12,TAKE_PROFIT_DYN,5,37,999197.6638644,210702.08095992007,21.08712706002826
49988,300052.SZ,中青宝,2023-12-22,2023-12-25,2024-03-21,TAKE_PROFIT_DYN,5,56,996861.72367782,210658.21517465985,21.13214001210296
48507,688159.SH,有方科技,2023-12-05,2023-12-06,2024-03-13,TAKE_PROFIT_DYN,4,63,793351.57079178,210539.23190982023,26.53794857930363
48531,688305.SH,科德数控,2023-12-05,2023-12-06,2024-02-26,TAKE_PROFIT_DYN,4,51,789752.0401570799,210003.05107584017,26.591010899328733
50227,600355.SH,精伦电子,2023-12-25,2023-12-26,2024-03-20,TAKE_PROFIT_DYN,4,54,799367.1424338599,209617.68286602013,26.222954602285775
51039,000572.SZ,海马汽车,2024-01-17,2024-01-18,2024-03-21,TAKE_PROFIT_DYN,5,39,999210.68024778,209608.96807422,20.97745472678916
52983,603598.SH,引力传媒,2024-02-02,2024-02-05,2024-03-19,TAKE_PROFIT_DYN,2,25,399024.24133571994,209539.26262764016,52.5129154875941
52825,300849.SZ,锦盛新材,2024-01-31,2024-02-01,2024-04-02,TAKE_PROFIT_DYN,3,37,598719.5926311599,209329.3500883201,34.96283613642773
51977,002835.SZ,同为股份,2024-01-22,2024-01-23,2024-04-15,TAKE_PROFIT_DYN,4,51,796572.6250481999,209046.13240896023,26.24319815111787
25673,002780.SZ,三夫户外,2022-04-26,2022-04-27,2022-05-19,TAKE_PROFIT_DYN,2,13,399072.3018282,208140.0583714199,52.15597710437541
9179,300489.SZ,中飞股份,2021-01-08,2021-01-11,2021-02-24,TAKE_PROFIT_DYN,3,27,595815.9378771599,208076.16819996003,34.92289396307813
51101,002757.SZ,南兴股份,2024-01-17,2024-01-18,2024-03-22,TAKE_PROFIT_DYN,5,40,995813.4041856,207426.0782880003,20.829813840238305
50755,300685.SZ,艾德生物,2024-01-08,2024-01-09,2024-05-07,TAKE_PROFIT_DYN,5,74,994759.07713182,207169.71522389993,20.82611960890375
52098,300663.SZ,科蓝软件,2024-01-22,2024-01-23,2024-03-19,TAKE_PROFIT_DYN,4,34,798380.9010777598,207063.16424640024,25.935385474136353
52144,300989.SZ,蕾奥规划,2024-01-22,2024-01-23,2024-03-19,TAKE_PROFIT_DYN,3,34,598364.14523886,206561.30214257992,34.52100260120416
54160,300177.SZ,中海达,2024-04-10,2024-04-11,2024-04-30,TAKE_PROFIT_DYN,2,13,399941.39573388,206417.9926313999,51.61205987507977
51667,300228.SZ,富瑞特装,2024-01-19,2024-01-22,2024-02-21,TAKE_PROFIT_DYN,4,16,798657.2489095199,206379.53418456015,25.840813999540995
45386,688389.SH,普门科技,2023-09-05,2023-09-06,2023-11-23,TAKE_PROFIT_DYN,4,50,794983.6250155801,206337.70596978,25.95496303030596
52871,603969.SH,银龙股份,2024-01-31,2024-02-01,2024-04-02,TAKE_PROFIT_DYN,4,37,799635.4801835399,205836.5358819,25.741296000854597
50354,002995.SZ,天地在线,2023-12-26,2023-12-27,2024-03-28,TAKE_PROFIT_DYN,5,59,997574.62098294,205493.16407994015,20.59927746332015
52083,300565.SZ,科信技术,2024-01-22,2024-01-23,2024-03-20,TAKE_PROFIT_DYN,5,35,997724.81002194,205231.17207581992,20.5699176781328
2213,600318.SH,新力金融,2020-04-24,2020-04-27,2020-06-10,TAKE_PROFIT_DYN,5,29,998018.17927812,204742.9457917204,20.51495153523293
21198,002915.SZ,中欣氟材,2022-01-25,2022-01-26,2022-03-21,TAKE_PROFIT_DYN,5,33,995440.9353688798,204273.08789292013,20.52086473791866
50097,603918.SH,金桥信息,2023-12-22,2023-12-25,2024-03-20,TAKE_PROFIT_DYN,5,55,995290.74632988,204125.4740329202,20.509130099483983
51743,603088.SH,宁波精达,2024-01-19,2024-01-22,2024-05-06,TAKE_PROFIT_DYN,4,64,799422.21174816,203753.8505692801,25.487639394421553
51655,002879.SZ,长缆科技,2024-01-19,2024-01-22,2024-05-15,TAKE_PROFIT_DYN,5,71,997432.44202602,203451.1922539801,20.397490965976885
52076,300522.SZ,世名科技,2024-01-22,2024-01-23,2024-03-18,TAKE_PROFIT_DYN,4,33,798925.5866592,203387.99564159987,25.457689556807207
52756,688195.SH,腾景科技,2024-01-30,2024-01-31,2024-03-19,TAKE_PROFIT_DYN,3,28,596545.8566067,202852.33168662,34.00448254564941
51712,600288.SH,大恒科技,2024-01-19,2024-01-22,2024-03-21,TAKE_PROFIT_DYN,5,37,998908.29964926,202406.5746390602,20.262778346133462
52147,301005.SZ,超捷股份,2024-01-22,2024-01-23,2024-03-07,TAKE_PROFIT_DYN,4,26,795211.91235486,202027.61216285988,25.40550625865195
52722,300968.SZ,格林精密,2024-01-30,2024-01-31,2024-03-05,TAKE_PROFIT_DYN,3,18,599126.1042967199,201587.76531827997,33.646967453523395
49980,002889.SZ,东方嘉盛,2023-12-22,2023-12-25,2024-02-28,TAKE_PROFIT_DYN,5,40,996117.7873046398,201471.65246736025,20.225685660379114
4348,688333.SH,铂力特,2020-09-04,2020-09-07,2020-10-14,TAKE_PROFIT_DYN,2,21,393385.14355139993,201236.71968828,51.15513968614992
9079,300189.SZ,神农科技,2021-01-07,2021-01-08,2021-02-22,TAKE_PROFIT_DYN,5,26,999428.95498446,201149.11220850016,20.12640430370839
50385,300609.SZ,汇纳科技,2023-12-26,2023-12-27,2024-03-21,TAKE_PROFIT_DYN,5,54,993720.7702422,201146.46697728,20.24174929223372
21423,600173.SH,卧龙新能,2022-01-25,2022-01-26,2022-03-30,TAKE_PROFIT_DYN,5,40,998501.7879837,200623.56793470017,20.092459557816557
51122,300173.SZ,智慧松德,2024-01-17,2024-01-18,2024-03-18,TAKE_PROFIT_DYN,5,36,999220.69285038,200327.29529274,20.048353354381177
50919,300255.SZ,常山药业,2024-01-10,2024-01-11,2024-02-22,TAKE_PROFIT_DYN,4,24,798397.9225021799,200256.10917246016,25.082243268476617
51229,600083.SH,博信股份,2024-01-17,2024-01-18,2024-03-18,TAKE_PROFIT_DYN,5,36,998226.4414121998,199359.00539676053,19.971320847274452
51682,300720.SZ,海川智能,2024-01-19,2024-01-22,2024-02-23,TAKE_PROFIT_DYN,4,18,797748.10459344,199338.6890880001,24.987673169037485
50620,688789.SH,宏华数科,2024-01-04,2024-01-05,2024-03-18,TAKE_PROFIT_DYN,4,45,787934.7527851799,199143.67903650017,25.27413321122975
23850,600793.SH,宜宾纸业,2022-03-15,2022-03-16,2022-05-11,TAKE_PROFIT_DYN,4,35,798715.3220046,199033.91992548015,24.919256516320328
7508,300218.SZ,安利股份,2020-12-09,2020-12-10,2021-03-08,TAKE_PROFIT_DYN,5,56,997816.9259658598,198679.3817324401,19.911406247205505
52816,300229.SZ,拓尔思,2024-01-31,2024-02-01,2024-03-20,TAKE_PROFIT_DYN,2,28,397985.9344461,197791.10362241993,49.698013548568554
44865,002212.SZ,天融信,2023-08-24,2023-08-25,2023-12-06,TAKE_PROFIT_DYN,5,67,997953.09736122,197284.48718022008,19.768913759762683
52108,300719.SZ,安达维尔,2024-01-22,2024-01-23,2024-03-12,TAKE_PROFIT_DYN,4,29,797592.9092531399,197253.8321628602,24.73114164813316
50362,300077.SZ,国民技术,2023-12-26,2023-12-27,2024-03-19,TAKE_PROFIT_DYN,4,52,798651.2413479601,197238.66166224005,24.696469679223373
50557,603488.SH,展鹏科技,2023-12-28,2023-12-29,2024-03-19,TAKE_PROFIT_DYN,5,50,997486.51008006,197210.02796946012,19.77069624266214
33653,002988.SZ,豪美新材,2022-12-19,2022-12-20,2023-02-03,TAKE_PROFIT_DYN,3,27,599168.1572276399,196902.65511234012,32.862670143121704
52084,300566.SZ,激智科技,2024-01-22,2024-01-23,2024-05-22,TAKE_PROFIT_DYN,5,75,996457.21453278,196448.47959330003,19.714692886779993
10000,300549.SZ,优德精密,2021-02-04,2021-02-05,2021-03-08,TAKE_PROFIT_DYN,2,16,398505.5885210399,196128.2476137601,49.21593404540299
24634,600545.SH,卓郎智能,2022-04-15,2022-04-18,2022-05-12,TAKE_PROFIT_DYN,4,15,799710.5747030398,195811.70873472013,24.485321931303933
51774,688799.SH,华纳药厂,2024-01-19,2024-01-22,2024-03-15,TAKE_PROFIT_DYN,3,33,590254.9383931198,195727.8923265601,33.15989068374418
51473,300984.SZ,金沃股份,2024-01-18,2024-01-19,2024-03-12,TAKE_PROFIT_DYN,4,31,796392.3982014,195719.16353220015,24.575719704786113
51268,600960.SH,渤海汽车,2024-01-17,2024-01-18,2024-02-28,TAKE_PROFIT_DYN,5,23,999025.4470996798,195659.11206071987,19.58499782250267
44291,688238.SH,和元生物,2023-08-18,2023-08-21,2023-11-21,TAKE_PROFIT_DYN,5,60,997209.16098804,195257.30720364,19.580376398686315
52654,603026.SH,石大胜华,2024-01-29,2024-01-30,2024-04-08,TAKE_PROFIT_DYN,5,41,993943.05001992,194991.64236288003,19.617989416895885
52842,600178.SH,东安动力,2024-01-31,2024-02-01,2024-03-14,TAKE_PROFIT_DYN,3,24,598587.4262768399,194768.4106962,32.53800566905356
49892,688205.SH,德科立,2023-12-20,2023-12-21,2024-02-28,TAKE_PROFIT_DYN,5,42,991501.97750604,194707.5176019601,19.637632805505323
56568,002350.SZ,北京科锐,2024-06-03,2024-06-04,2024-07-01,TAKE_PROFIT_DYN,3,18,599530.61344176,194705.67188160005,32.476351918685516
50700,002222.SZ,福晶科技,2024-01-08,2024-01-09,2024-03-04,TAKE_PROFIT_DYN,5,33,992304.98823456,194197.98965688015,19.570393372947137
52944,002253.SZ,川大智胜,2024-02-02,2024-02-05,2024-03-19,TAKE_PROFIT_DYN,2,25,399469.80215142,194187.97078361997,48.61142688077648
50574,002238.SZ,天威视讯,2024-01-03,2024-01-04,2024-03-21,TAKE_PROFIT_DYN,3,49,598422.2183339399,193931.38491606017,32.407116409544784
52918,600892.SH,大晟文化,2024-02-01,2024-02-02,2024-03-14,TAKE_PROFIT_DYN,2,23,399682.06932653993,193876.8777732601,48.50777471702459
49762,002912.SZ,中新赛克,2023-12-20,2023-12-21,2024-02-26,TAKE_PROFIT_DYN,5,40,994199.37264648,193753.05082847993,19.48834973740978
52407,603315.SH,福鞍股份,2024-01-22,2024-01-23,2024-03-28,TAKE_PROFIT_DYN,5,41,998338.5825613198,193634.75469492015,19.39569982341404
51479,301032.SZ,新柴股份,2024-01-18,2024-01-19,2024-04-03,TAKE_PROFIT_DYN,5,47,998031.1956615,193628.69399610025,19.401066303119133
24889,301010.SZ,晶雪节能,2022-04-21,2022-04-22,2022-05-13,TAKE_PROFIT_DYN,2,12,399475.80971297994,193541.68558062008,48.4489125185523
52700,002855.SZ,捷荣技术,2024-01-30,2024-01-31,2024-03-05,TAKE_PROFIT_DYN,2,18,399296.58412644,193231.18026828,48.39289589492005
51284,603189.SH,网达软件,2024-01-17,2024-01-18,2024-03-21,TAKE_PROFIT_DYN,3,39,599229.2341034999,193174.28118450008,32.23712565918216
50866,688516.SH,奥特维,2024-01-08,2024-01-09,2024-03-01,TAKE_PROFIT_DYN,4,32,788774.8101433199,193158.68880132004,24.48844541146328
22732,301077.SZ,星华反光,2022-03-08,2022-03-09,2022-04-25,TAKE_PROFIT_DYN,5,31,990436.6365894,192824.6332950001,19.468649095917716
8709,300169.SZ,天晟新材,2020-12-24,2020-12-25,2021-01-20,TAKE_PROFIT_DYN,3,17,599524.6058801999,192643.04265066015,32.132633216584786
24696,301038.SZ,深水规院,2022-04-18,2022-04-19,2022-05-11,TAKE_PROFIT_DYN,3,13,597395.9265674399,192024.9402746401,32.14366414883186
61048,301086.SZ,鸿富瀚,2024-09-13,2024-09-18,2024-10-08,TAKE_PROFIT_DYN,2,9,395918.3320091999,191630.20747464025,48.40144847604261
25786,601199.SH,江南水务,2022-04-26,2022-04-27,2022-06-02,TAKE_PROFIT_DYN,2,23,399675.06050472,191562.46438104007,47.92955160602968
52714,300570.SZ,太辰光,2024-01-30,2024-01-31,2024-02-23,TAKE_PROFIT_DYN,2,11,397913.84370737994,191519.37433134016,48.13086484927142
52852,603037.SH,凯众股份,2024-01-31,2024-02-01,2024-03-07,TAKE_PROFIT_DYN,3,19,596996.4237237,191182.53666798,32.024067326149094
4082,600328.SH,中盐化工,2020-08-26,2020-08-27,2020-11-12,TAKE_PROFIT_DYN,5,49,998224.43889168,191174.93522424015,19.1514981777545
50685,000519.SZ,中兵红箭,2024-01-08,2024-01-09,2024-04-22,TAKE_PROFIT_DYN,5,66,997437.44832732,191072.99173248,19.15638840840647
24851,002848.SZ,高斯贝尔,2022-04-21,2022-04-22,2022-06-21,TAKE_PROFIT_DYN,3,38,598282.04189754,191066.98757381993,31.93593893739861
50366,300182.SZ,捷成股份,2023-12-26,2023-12-27,2024-02-27,TAKE_PROFIT_DYN,4,37,799434.22687128,190840.57186391996,23.87195412070441
52642,300738.SZ,奥飞数据,2024-01-29,2024-01-30,2024-03-12,TAKE_PROFIT_DYN,3,24,598727.60271324,190824.9369642001,31.87174536457701
26677,300065.SZ,海兰信,2022-07-11,2022-07-12,2022-11-07,TAKE_PROFIT_DYN,5,78,997547.58695592,190819.1249558999,19.128824273756862
52637,300461.SZ,田中精机,2024-01-29,2024-01-30,2024-04-09,TAKE_PROFIT_DYN,5,42,995409.8963008198,190680.80815674027,19.156008882908996
52068,300467.SZ,迅游科技,2024-01-22,2024-01-23,2024-03-21,TAKE_PROFIT_DYN,4,36,798747.36233292,190457.32230756,23.844500938480333
50291,688535.SH,华海诚科,2023-12-25,2023-12-26,2024-03-04,TAKE_PROFIT_DYN,4,42,779023.5364711799,190442.9336218201,24.44636454560645
52209,600229.SH,城市传媒,2024-01-22,2024-01-23,2024-03-04,TAKE_PROFIT_DYN,3,23,598662.52079634,190158.30840402003,31.763857231461852
13302,300400.SZ,劲拓股份,2021-06-24,2021-06-25,2021-07-08,TAKE_PROFIT_DYN,2,9,398904.09010452,189922.89189708,47.61116684647601
24288,002591.SZ,恒大高新,2022-04-11,2022-04-12,2022-05-11,TAKE_PROFIT_DYN,4,18,798948.6156451798,189802.99560222015,23.75659609209629
6843,300382.SZ,斯莱克,2020-11-11,2020-11-12,2021-01-21,TAKE_PROFIT_DYN,5,49,999388.90457406,189693.18782118033,18.980917934247795
49592,601869.SH,长飞光纤,2023-12-18,2023-12-19,2024-03-19,TAKE_PROFIT_DYN,5,58,993827.90509002,189686.33996597992,19.08643729910143
52080,300536.SZ,农尚环境,2024-01-22,2024-01-23,2024-03-18,TAKE_PROFIT_DYN,3,33,598705.5749875199,189545.25873888028,31.65917717449539
49891,688152.SH,麒麟信安,2023-12-20,2023-12-21,2024-03-13,TAKE_PROFIT_DYN,4,52,786577.0438726197,189450.8627358604,24.08548078178347
24415,603822.SH,嘉澳环保,2022-04-11,2022-04-12,2022-06-06,TAKE_PROFIT_DYN,4,35,788605.59715938,189069.09061950003,23.975113960710136
51302,605058.SH,澳弘电子,2024-01-17,2024-01-18,2024-03-18,TAKE_PROFIT_DYN,5,36,996241.9435768798,188777.64854520047,18.94897617615038
50746,300554.SZ,三超新材,2024-01-08,2024-01-09,2024-03-06,TAKE_PROFIT_DYN,5,35,996335.06078106,188574.72485741985,18.92683819734195
52021,300085.SZ,银之杰,2024-01-22,2024-01-23,2024-03-21,TAKE_PROFIT_DYN,4,36,797316.5614213799,188429.21898570016,23.632924249031845
24515,603787.SH,新日股份,2022-04-13,2022-04-14,2022-06-13,TAKE_PROFIT_DYN,3,38,598330.1023900199,188209.28769318017,31.455761116042996
22313,002645.SZ,华宏科技,2022-03-04,2022-03-07,2022-06-13,TAKE_PROFIT_DYN,4,64,797137.3358348398,187983.49496742024,23.58232220681843
9912,600751.SH,海航科技,2021-02-03,2021-02-04,2021-05-06,TAKE_PROFIT_DYN,4,56,799840.7385368401,187743.51543636003,23.47261228276543
50873,688733.SH,壹石通,2024-01-08,2024-01-09,2024-03-04,TAKE_PROFIT_DYN,5,33,997403.40547848,187722.00016416004,18.821070705499043
50044,300987.SZ,川网传媒,2023-12-22,2023-12-25,2024-03-20,TAKE_PROFIT_DYN,5,55,998206.4162069998,187414.11685260024,18.77508637589601
51131,300310.SZ,宜通世纪,2024-01-17,2024-01-18,2024-03-19,TAKE_PROFIT_DYN,4,37,799572.4007871598,187340.32306836025,23.43006372955447
22775,600392.SH,盛和资源,2022-03-08,2022-03-09,2022-06-02,TAKE_PROFIT_DYN,4,56,797815.18903086,187320.6078903001,23.479197997953182
51685,300822.SZ,贝仕达克,2024-01-19,2024-01-22,2024-03-21,TAKE_PROFIT_DYN,5,37,997997.15281266,187283.97838854,18.76598323559508
52044,300280.SZ,紫天科技,2024-01-22,2024-01-23,2024-02-27,TAKE_PROFIT_DYN,3,19,597297.8030619599,187280.50290840017,31.35462778338276
50884,603138.SH,海量数据,2024-01-09,2024-01-10,2024-03-13,TAKE_PROFIT_DYN,3,39,598647.5018924399,186882.12752220023,31.217390355999125
60825,600079.SH,人福医药,2024-09-06,2024-09-09,2024-10-08,TAKE_PROFIT_DYN,3,14,598382.1679235399,186714.22500126017,31.20317332469676
51437,300175.SZ,朗源股份,2024-01-18,2024-01-19,2024-02-27,TAKE_PROFIT_DYN,3,21,599695.82138466,186628.40767494007,31.120511602703317
24557,002400.SZ,省广集团,2022-04-15,2022-04-18,2022-05-11,TAKE_PROFIT_DYN,3,14,599813.9700953399,186575.75879886013,31.105604087414644
50678,688601.SH,力芯微,2024-01-05,2024-01-08,2024-02-28,TAKE_PROFIT_DYN,4,31,792736.7969921399,186465.5152331402,23.521743400917096
51615,001288.SZ,运机集团,2024-01-19,2024-01-22,2024-03-18,TAKE_PROFIT_DYN,3,34,598385.1717043199,186415.74195552024,31.15313526646577
51332,000504.SZ,南华生物,2024-01-18,2024-01-19,2024-03-14,TAKE_PROFIT_DYN,5,33,997693.77095388,186377.4924462,18.680831520879128
52172,301280.SZ,珠城科技,2024-01-22,2024-01-23,2024-03-06,TAKE_PROFIT_DYN,3,25,595568.62659294,186005.9729305799,31.23166073986491
52208,600228.SH,返利科技,2024-01-22,2024-01-23,2024-03-19,TAKE_PROFIT_DYN,3,34,599295.3172806599,185920.8645353401,31.023246665595135
51883,002317.SZ,众生药业,2024-01-22,2024-01-23,2024-02-28,TAKE_PROFIT_DYN,3,20,597498.0551139599,185825.4622210801,31.10059700288696
51197,301150.SZ,中一科技,2024-01-17,2024-01-18,2024-03-11,TAKE_PROFIT_DYN,4,31,794662.2204721199,185817.83992596008,23.383248270637942
52499,688109.SH,品茗股份,2024-01-22,2024-01-23,2024-03-20,TAKE_PROFIT_DYN,5,35,994089.2340178798,185780.43402336017,18.688506792541993
39993,301004.SZ,嘉益股份,2023-04-27,2023-04-28,2023-06-02,TAKE_PROFIT_DYN,3,22,594444.21132096,185744.5556423401,31.24675993220338
20570,300958.SZ,建工修复,2022-01-21,2022-01-24,2022-02-17,TAKE_PROFIT_DYN,3,13,597027.4627917599,185550.89448924013,31.07912215990629
